CAISO 15-Minute Real-Time Locational Marginal Prices ($/megawatt) for Zones
15-minute real-time locational marginal prices for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP,NP-15 (Congestion),SP-15 (Congestion),ZP-26 (Congestion),NP-15 (Energy),SP-15 (Energy),ZP-26 (Energy),NP-15 (Loss),SP-15 (Loss),ZP-26 (Loss)
2024-01-08 03:30:00,2024-01-07 19:15:00,2024-01-07 19:30:00,2024-01-07,20,78.58855,78.58855,78.58855,0.70855,0.70855,0.70855,77.88,77.88,77.88,0.0,0.0,0.0
2024-01-08 03:45:00,2024-01-07 19:30:00,2024-01-07 19:45:00,2024-01-07,20,80.01433,80.01433,80.01433,0.35327,0.35327,0.35327,79.66106,79.66106,79.66106,0.0,0.0,0.0
2024-01-08 04:00:00,2024-01-07 19:45:00,2024-01-07 20:00:00,2024-01-07,20,83.70122,81.31052,80.12365,0.19634,0.19634,0.19634,84.77653,84.77653,84.77653,-1.27165,-3.66235,-4.84922
2024-01-08 04:15:00,2024-01-07 20:00:00,2024-01-07 20:15:00,2024-01-07,21,82.74142,82.74142,82.74142,0.72142,0.72142,0.72142,82.02,82.02,82.02,0.0,0.0,0.0
2024-01-08 04:30:00,2024-01-07 20:15:00,2024-01-07 20:30:00,2024-01-07,21,84.72758,84.72758,84.72758,0.72758,0.72758,0.72758,84.0,84.0,84.0,0.0,0.0,0.0
2024-01-08 04:45:00,2024-01-07 20:30:00,2024-01-07 20:45:00,2024-01-07,21,85.70581,85.70581,85.70581,0.70581,0.70581,0.70581,85.0,85.0,85.0,0.0,0.0,0.0
2024-01-08 05:00:00,2024-01-07 20:45:00,2024-01-07 21:00:00,2024-01-07,21,83.69207,83.69207,83.69207,0.69207,0.69207,0.69207,83.0,83.0,83.0,0.0,0.0,0.0
2024-01-08 05:15:00,2024-01-07 21:00:00,2024-01-07 21:15:00,2024-01-07,22,85.49336,84.01357,83.76292,1.49336,0.01357,-0.23708,84.0,84.0,84.0,0.0,0.0,0.0
2024-01-08 05:30:00,2024-01-07 21:15:00,2024-01-07 21:30:00,2024-01-07,22,84.0039,84.0039,84.0039,0.3839,0.3839,0.3839,83.62,83.62,83.62,0.0,0.0,0.0
2024-01-08 05:45:00,2024-01-07 21:30:00,2024-01-07 21:45:00,2024-01-07,22,81.74142,81.74142,81.74142,0.74142,0.74142,0.74142,81.0,81.0,81.0,0.0,0.0,0.0
2024-01-08 06:00:00,2024-01-07 21:45:00,2024-01-07 22:00:00,2024-01-07,22,78.61701,77.29778,76.05008,0.65545,0.65545,0.65545,79.47152,79.47152,79.47152,-1.50996,-2.82919,-4.07689
2024-01-08 06:15:00,2024-01-07 22:00:00,2024-01-07 22:15:00,2024-01-07,23,87.15875,87.15875,87.15875,0.75875,0.75875,0.75875,86.4,86.4,86.4,0.0,0.0,0.0
2024-01-08 06:30:00,2024-01-07 22:15:00,2024-01-07 22:30:00,2024-01-07,23,82.7647,82.7647,82.7647,0.7447,0.7447,0.7447,82.02,82.02,82.02,0.0,0.0,0.0
2024-01-08 06:45:00,2024-01-07 22:30:00,2024-01-07 22:45:00,2024-01-07,23,78.58461,78.58461,78.58461,0.70461,0.70461,0.70461,77.88,77.88,77.88,0.0,0.0,0.0
2024-01-08 07:00:00,2024-01-07 22:45:00,2024-01-07 23:00:00,2024-01-07,23,71.59669,71.59669,71.59669,0.69649,0.69649,0.69649,70.90021,70.90021,70.90021,0.0,0.0,0.0
2024-01-08 07:15:00,2024-01-07 23:00:00,2024-01-07 23:15:00,2024-01-07,24,75.77983,75.77983,75.77983,0.78983,0.78983,0.78983,74.99,74.99,74.99,0.0,0.0,0.0
2024-01-08 07:30:00,2024-01-07 23:15:00,2024-01-07 23:30:00,2024-01-07,24,76.35142,76.35142,76.35142,0.79262,0.79262,0.79262,75.5588,75.5588,75.5588,0.0,0.0,0.0
2024-01-08 07:45:00,2024-01-07 23:30:00,2024-01-07 23:45:00,2024-01-07,24,69.3481,69.3481,69.3481,0.7681,0.7681,0.7681,68.58,68.58,68.58,0.0,0.0,0.0
2024-01-08 08:00:00,2024-01-07 23:45:00,2024-01-08 00:00:00,2024-01-07,24,68.90398,68.90398,68.90398,0.74398,0.74398,0.74398,68.16,68.16,68.16,0.0,0.0,0.0
2024-01-08 08:15:00,2024-01-08 00:00:00,2024-01-08 00:15:00,2024-01-08,1,86.89324,86.89324,86.89324,0.81324,0.81324,0.81324,86.08,86.08,86.08,0.0,0.0,0.0
2024-01-08 08:30:00,2024-01-08 00:15:00,2024-01-08 00:30:00,2024-01-08,1,87.20291,87.20291,87.20291,0.80291,0.80291,0.80291,86.4,86.4,86.4,0.0,0.0,0.0
2024-01-08 08:45:00,2024-01-08 00:30:00,2024-01-08 00:45:00,2024-01-08,1,90.81654,90.81654,90.81654,0.81654,0.81654,0.81654,90.0,90.0,90.0,0.0,0.0,0.0
2024-01-08 09:00:00,2024-01-08 00:45:00,2024-01-08 01:00:00,2024-01-08,1,83.10047,80.87107,80.52169,0.75419,0.75419,0.75419,83.18646,83.18646,83.18646,-0.84018,-3.06958,-3.41896
2024-01-08 09:15:00,2024-01-08 01:00:00,2024-01-08 01:15:00,2024-01-08,2,79.04206,79.04206,79.04206,0.84326,0.84326,0.84326,78.1988,78.1988,78.1988,0.0,0.0,0.0
2024-01-08 09:30:00,2024-01-08 01:15:00,2024-01-08 01:30:00,2024-01-08,2,82.29004,80.4259,80.00523,0.82877,0.82877,0.82877,82.48407,82.48407,82.48407,-1.0228,-2.88694,-3.30761
2024-01-08 09:45:00,2024-01-08 01:30:00,2024-01-08 01:45:00,2024-01-08,2,82.43607,80.87944,80.32469,0.82902,0.82902,0.82902,82.79936,82.79936,82.79936,-1.19231,-2.74894,-3.30369
2024-01-08 10:00:00,2024-01-08 01:45:00,2024-01-08 02:00:00,2024-01-08,2,86.62023,84.862,84.35716,0.80654,0.80654,0.80654,87.04097,87.04097,87.04097,-1.22728,-2.98551,-3.49034
2024-01-08 10:15:00,2024-01-08 02:00:00,2024-01-08 02:15:00,2024-01-08,3,95.07326,95.07326,95.07326,0.84326,0.84326,0.84326,94.23,94.23,94.23,0.0,0.0,0.0
2024-01-08 10:30:00,2024-01-08 02:15:00,2024-01-08 02:30:00,2024-01-08,3,108.88565,108.88565,108.88565,0.88565,0.88565,0.88565,108.0,108.0,108.0,0.0,0.0,0.0
2024-01-08 10:45:00,2024-01-08 02:30:00,2024-01-08 02:45:00,2024-01-08,3,104.44645,104.44645,104.44645,0.89525,0.89525,0.89525,103.5512,103.5512,103.5512,0.0,0.0,0.0
2024-01-08 11:00:00,2024-01-08 02:45:00,2024-01-08 03:00:00,2024-01-08,3,107.85712,104.37739,104.58145,1.25272,1.25272,1.25272,107.39915,107.39915,107.39915,-0.79475,-4.27449,-4.07043
2024-01-08 11:15:00,2024-01-08 03:00:00,2024-01-08 03:15:00,2024-01-08,4,100.21017,97.21289,97.26318,0.44496,0.44496,0.44496,100.57991,100.57991,100.57991,-0.8147,-3.81198,-3.76169
2024-01-08 11:30:00,2024-01-08 03:15:00,2024-01-08 03:30:00,2024-01-08,4,105.43684,103.21183,102.9031,0.4567,0.4567,0.4567,106.45994,106.45994,106.45994,-1.47979,-3.70481,-4.01354
2024-01-08 11:45:00,2024-01-08 03:30:00,2024-01-08 03:45:00,2024-01-08,4,107.42253,104.69695,104.64329,1.33933,1.33933,1.33933,107.30649,107.30649,107.30649,-1.22329,-3.94888,-4.00253
2024-01-08 12:00:00,2024-01-08 03:45:00,2024-01-08 04:00:00,2024-01-08,4,111.65938,108.23496,108.40338,0.32658,0.32658,0.32658,112.27592,112.27592,112.27592,-0.94312,-4.36753,-4.19912
2024-01-08 12:15:00,2024-01-08 04:00:00,2024-01-08 04:15:00,2024-01-08,5,98.92732,96.10708,96.02736,0.18898,0.18898,0.18898,99.65518,99.65518,99.65518,-0.91683,-3.73707,-3.81679
2024-01-08 12:30:00,2024-01-08 04:15:00,2024-01-08 04:30:00,2024-01-08,5,102.91646,100.08498,99.98126,0.21546,0.21546,0.21546,103.71743,103.71743,103.71743,-1.01643,-3.84792,-3.95163
2024-01-08 12:45:00,2024-01-08 04:30:00,2024-01-08 04:45:00,2024-01-08,5,116.48652,113.15652,113.25032,0.38208,0.38208,0.38208,117.25352,117.25352,117.25352,-1.14908,-4.47908,-4.38528
2024-01-08 13:00:00,2024-01-08 04:45:00,2024-01-08 05:00:00,2024-01-08,5,121.79708,118.50525,118.5421,0.31875,0.31875,0.31875,122.82945,122.82945,122.82945,-1.35112,-4.64295,-4.6061
2024-01-08 13:15:00,2024-01-08 05:00:00,2024-01-08 05:15:00,2024-01-08,6,110.25482,110.19827,108.81833,0.18781,0.18781,0.18781,113.10966,113.10966,113.10966,-3.04265,-3.0992,-4.47914
2024-01-08 13:30:00,2024-01-08 05:15:00,2024-01-08 05:30:00,2024-01-08,6,127.89825,126.99638,125.95072,0.27593,0.27593,0.27593,130.70702,130.70702,130.70702,-3.08469,-3.98656,-5.03222
2024-01-08 13:45:00,2024-01-08 05:30:00,2024-01-08 05:45:00,2024-01-08,6,136.95087,136.62805,135.30873,0.31684,0.31684,0.31684,140.3534,140.3534,140.3534,-3.71936,-4.04218,-5.3615
2024-01-08 14:00:00,2024-01-08 05:45:00,2024-01-08 06:00:00,2024-01-08,6,144.26521,144.68047,142.67834,0.36355,0.36355,0.36355,148.30637,148.30637,148.30637,-4.4047,-3.98944,-5.99158
2024-01-08 14:15:00,2024-01-08 06:00:00,2024-01-08 06:15:00,2024-01-08,7,132.74106,132.38702,131.25684,0.22259,0.22259,0.22259,136.16777,136.16777,136.16777,-3.6493,-4.00333,-5.13353
2024-01-08 14:30:00,2024-01-08 06:15:00,2024-01-08 06:30:00,2024-01-08,7,152.7851,152.92654,151.3706,0.27096,0.27096,0.27096,157.16624,157.16624,157.16624,-4.65212,-4.51067,-6.06662
2024-01-08 14:45:00,2024-01-08 06:30:00,2024-01-08 06:45:00,2024-01-08,7,277.0224,212.46237,210.64754,56.49218,-6.3248,-6.60031,226.37057,226.37057,226.37057,-5.84036,-7.58341,-9.12273
2024-01-08 15:00:00,2024-01-08 06:45:00,2024-01-08 07:00:00,2024-01-08,7,430.5554,422.88004,421.21338,0.95534,0.95534,0.95534,438.59116,438.59116,438.59116,-8.99112,-16.66646,-18.33311
2024-01-08 15:15:00,2024-01-08 07:00:00,2024-01-08 07:15:00,2024-01-08,8,355.02924,339.46994,345.7745,0.0,-3.06359,0.0,360.10675,360.10675,360.10675,-5.07751,-17.57321,-14.33225
2024-01-08 15:30:00,2024-01-08 07:15:00,2024-01-08 07:30:00,2024-01-08,8,452.02972,426.5323,435.68057,0.7296,0.7296,0.7296,452.88522,452.88522,452.88522,-1.5851,-27.08254,-17.93425
2024-01-08 15:45:00,2024-01-08 07:30:00,2024-01-08 07:45:00,2024-01-08,8,239.0521,161.40535,166.5364,56.34781,-7.05942,-7.16402,181.1644,181.1644,181.1644,1.5399,-12.69962,-7.46397
2024-01-08 16:00:00,2024-01-08 07:45:00,2024-01-08 08:00:00,2024-01-08,8,117.93152,108.02526,111.38174,0.1636,0.1636,0.1636,116.54421,116.54421,116.54421,1.22371,-8.68254,-5.32607
2024-01-08 16:15:00,2024-01-08 08:00:00,2024-01-08 08:15:00,2024-01-08,9,147.34825,110.68401,121.66275,14.6452,-8.21179,-1.82247,130.01181,130.01181,130.01181,2.69124,-11.11601,-6.52659
2024-01-08 16:30:00,2024-01-08 08:15:00,2024-01-08 08:30:00,2024-01-08,9,187.46294,68.20928,74.78654,63.28794,-43.72053,-41.13946,122.20746,122.20746,122.20746,1.96754,-10.27765,-6.28146
2024-01-08 16:45:00,2024-01-08 08:30:00,2024-01-08 08:45:00,2024-01-08,9,119.10675,47.32795,54.87177,32.69689,-30.78718,-25.85514,85.0742,85.0742,85.0742,1.33566,-6.95907,-4.34729
2024-01-08 17:00:00,2024-01-08 08:45:00,2024-01-08 09:00:00,2024-01-08,9,88.24304,54.40013,62.21407,13.71255,-20.13037,-12.31643,74.5305,74.5305,74.5305,0.0,0.0,0.0
2024-01-08 17:15:00,2024-01-08 09:00:00,2024-01-08 09:15:00,2024-01-08,10,180.76003,34.91273,40.97042,98.18267,-41.55816,-36.58149,82.51958,82.51958,82.51958,0.05776,-6.04869,-4.96768
2024-01-08 17:30:00,2024-01-08 09:15:00,2024-01-08 09:30:00,2024-01-08,10,89.68799,49.02935,54.7448,13.53485,-23.24835,-17.11932,76.5897,76.5897,76.5897,-0.43656,-4.312,-4.72558
2024-01-08 17:45:00,2024-01-08 09:30:00,2024-01-08 09:45:00,2024-01-08,10,90.80642,43.99787,47.5823,15.56113,-28.28423,-23.73238,76.17463,76.17463,76.17463,-0.92933,-3.89252,-4.85994
2024-01-08 18:00:00,2024-01-08 09:45:00,2024-01-08 10:00:00,2024-01-08,10,91.37759,41.03512,42.65297,15.52236,-32.03544,-29.27142,76.92448,76.92448,76.92448,-1.06925,-3.85392,-5.00009
2024-01-08 18:15:00,2024-01-08 10:00:00,2024-01-08 10:15:00,2024-01-08,11,93.35767,42.57113,45.54784,16.26075,-34.5258,-31.54908,77.09692,77.09692,77.09692,0.0,0.0,0.0
2024-01-08 18:30:00,2024-01-08 10:15:00,2024-01-08 10:30:00,2024-01-08,11,95.62287,43.27277,46.21841,16.64918,-35.70092,-32.75528,78.97369,78.97369,78.97369,0.0,0.0,0.0
2024-01-08 18:45:00,2024-01-08 10:30:00,2024-01-08 10:45:00,2024-01-08,11,82.51615,38.80859,42.57929,14.03608,-29.67148,-25.90078,68.48007,68.48007,68.48007,0.0,0.0,0.0
2024-01-08 19:00:00,2024-01-08 10:45:00,2024-01-08 11:00:00,2024-01-08,11,79.1338,38.70132,42.78761,13.00035,-27.43212,-23.34584,66.13345,66.13345,66.13345,0.0,0.0,0.0
2024-01-08 19:15:00,2024-01-08 11:00:00,2024-01-08 11:15:00,2024-01-08,12,97.9997,42.69661,46.25587,17.30989,-37.9932,-34.43394,80.68981,80.68981,80.68981,0.0,0.0,0.0
2024-01-08 19:30:00,2024-01-08 11:15:00,2024-01-08 11:30:00,2024-01-08,12,95.50208,41.8764,45.28825,16.58177,-37.04391,-33.63206,78.92031,78.92031,78.92031,0.0,0.0,0.0
2024-01-08 19:45:00,2024-01-08 11:30:00,2024-01-08 11:45:00,2024-01-08,12,92.7186,39.68852,43.23745,16.34529,-36.68479,-33.13586,76.37331,76.37331,76.37331,0.0,0.0,0.0
2024-01-08 20:00:00,2024-01-08 11:45:00,2024-01-08 12:00:00,2024-01-08,12,82.96827,40.74859,45.44778,13.43128,-28.78841,-24.08921,69.53699,69.53699,69.53699,0.0,0.0,0.0
2024-01-08 20:15:00,2024-01-08 12:00:00,2024-01-08 12:15:00,2024-01-08,13,84.62019,40.88859,45.46118,13.78412,-29.94749,-25.37489,70.83608,70.83608,70.83608,0.0,0.0,0.0
2024-01-08 20:30:00,2024-01-08 12:15:00,2024-01-08 12:30:00,2024-01-08,13,88.07206,34.51982,37.1565,16.10331,-37.44893,-34.81226,71.96875,71.96875,71.96875,0.0,0.0,0.0
2024-01-08 20:45:00,2024-01-08 12:30:00,2024-01-08 12:45:00,2024-01-08,13,75.59488,35.49071,39.50229,12.47682,-27.62735,-23.61577,63.11806,63.11806,63.11806,0.0,0.0,0.0
2024-01-08 21:00:00,2024-01-08 12:45:00,2024-01-08 13:00:00,2024-01-08,13,77.36328,32.15923,36.34438,12.73183,-28.46931,-24.57659,64.98236,64.98236,64.98236,-0.3509,-4.35382,-4.0614
2024-01-08 21:15:00,2024-01-08 13:00:00,2024-01-08 13:15:00,2024-01-08,14,76.49054,41.4502,47.32727,11.55661,-23.48374,-17.60667,64.93394,64.93394,64.93394,0.0,0.0,0.0
2024-01-08 21:30:00,2024-01-08 13:15:00,2024-01-08 13:30:00,2024-01-08,14,82.51033,38.62695,44.68163,12.80859,-26.73854,-20.94264,69.93953,69.93953,69.93953,-0.23779,-4.57405,-4.31527
2024-01-08 21:45:00,2024-01-08 13:30:00,2024-01-08 13:45:00,2024-01-08,14,76.67454,38.97956,45.81866,12.55697,-25.13801,-18.29891,64.11757,64.11757,64.11757,0.0,0.0,0.0
2024-01-08 22:00:00,2024-01-08 13:45:00,2024-01-08 14:00:00,2024-01-08,14,81.89208,33.27716,39.7319,14.15929,-29.86863,-24.07887,67.85493,67.85493,67.85493,-0.12214,-4.70913,-4.04415
2024-01-08 22:15:00,2024-01-08 14:00:00,2024-01-08 14:15:00,2024-01-08,15,75.65082,33.0997,37.77052,13.66587,-28.88524,-24.21443,61.98495,61.98495,61.98495,0.0,0.0,0.0
2024-01-08 22:30:00,2024-01-08 14:15:00,2024-01-08 14:30:00,2024-01-08,15,80.55696,40.29577,46.39196,13.39636,-26.86483,-20.76864,67.1606,67.1606,67.1606,0.0,0.0,0.0
2024-01-08 22:45:00,2024-01-08 14:30:00,2024-01-08 14:45:00,2024-01-08,15,77.90789,46.90744,54.63607,11.0214,-19.97905,-12.25042,66.88649,66.88649,66.88649,0.0,0.0,0.0
2024-01-08 23:00:00,2024-01-08 14:45:00,2024-01-08 15:00:00,2024-01-08,15,95.05217,45.9635,52.38764,14.82735,-29.469,-23.51359,80.81476,80.81476,80.81476,-0.58995,-5.38226,-4.91354
2024-01-08 23:15:00,2024-01-08 15:00:00,2024-01-08 15:15:00,2024-01-08,16,79.61593,30.39572,33.42861,14.90286,-31.07221,-28.08512,65.42622,65.42622,65.42622,-0.71315,-3.95829,-3.91249
2024-01-08 23:30:00,2024-01-08 15:15:00,2024-01-08 15:30:00,2024-01-08,16,85.5628,38.10521,42.34696,14.35572,-28.93931,-25.24112,71.52178,71.52178,71.52178,-0.3147,-4.47726,-3.9337
2024-01-08 23:45:00,2024-01-08 15:30:00,2024-01-08 15:45:00,2024-01-08,16,132.75977,61.44472,58.28739,21.5782,-43.04856,-47.18685,111.47139,111.47139,111.47139,-0.28983,-6.97811,-5.99716
2024-01-09 00:00:00,2024-01-08 15:45:00,2024-01-08 16:00:00,2024-01-08,16,160.07306,101.13993,96.92657,16.31133,-35.80432,-40.72844,145.0527,145.0527,145.0527,-1.29097,-8.10845,-7.39769
2024-01-09 00:15:00,2024-01-08 16:00:00,2024-01-08 16:15:00,2024-01-08,17,81.78774,76.81658,77.47198,0.31614,0.01475,0.05679,81.78237,81.78237,81.78237,-0.31077,-4.98055,-4.36718
2024-01-09 00:30:00,2024-01-08 16:15:00,2024-01-08 16:30:00,2024-01-08,17,100.23469,94.04941,95.07718,0.18899,0.01245,0.18899,100.14585,100.14585,100.14585,-0.10015,-6.1089,-5.25766
2024-01-09 00:45:00,2024-01-08 16:30:00,2024-01-08 16:45:00,2024-01-08,17,146.08186,107.53887,109.33639,27.17812,-3.23734,-3.06296,118.47723,118.47723,118.47723,0.42652,-7.70102,-6.07788
2024-01-09 01:00:00,2024-01-08 16:45:00,2024-01-08 17:00:00,2024-01-08,17,138.46288,129.49026,131.55576,0.4035,-0.04572,0.4035,138.14224,138.14224,138.14224,-0.08289,-8.60626,-6.99
2024-01-09 01:15:00,2024-01-08 17:00:00,2024-01-08 17:15:00,2024-01-08,18,141.19987,103.99598,104.51978,28.57845,-3.41211,-3.27533,113.82799,113.82799,113.82799,-1.20658,-6.4199,-6.03288
2024-01-09 01:30:00,2024-01-08 17:15:00,2024-01-08 17:30:00,2024-01-08,18,136.36325,118.64657,119.34707,10.60941,-1.30559,-0.98678,127.2297,127.2297,127.2297,-1.47586,-7.27754,-6.89585
2024-01-09 01:45:00,2024-01-08 17:30:00,2024-01-08 17:45:00,2024-01-08,18,131.22565,122.81362,123.63008,2.20305,-0.36748,0.01773,130.68227,130.68227,130.68227,-1.65966,-7.50116,-7.06991
2024-01-09 02:00:00,2024-01-08 17:45:00,2024-01-08 18:00:00,2024-01-08,18,143.09926,120.57615,121.02992,15.2448,-1.76958,-1.45838,129.61725,129.61725,129.61725,-1.76279,-7.27153,-7.12895
2024-01-09 02:15:00,2024-01-08 18:00:00,2024-01-08 18:15:00,2024-01-08,19,195.74411,95.87535,96.88919,80.8257,-12.87597,-12.64892,115.7052,115.7052,115.7052,-0.7868,-6.95388,-6.16709
2024-01-09 02:30:00,2024-01-08 18:15:00,2024-01-08 18:30:00,2024-01-08,19,130.70999,106.96867,107.35031,17.03421,-1.96102,-1.71762,115.19638,115.19638,115.19638,-1.52059,-6.26668,-6.12845
2024-01-09 02:45:00,2024-01-08 18:30:00,2024-01-08 18:45:00,2024-01-08,19,211.35168,103.96348,103.07044,90.36158,-13.9313,-13.75955,123.81304,123.81304,123.81304,-2.82294,-5.91826,-6.98306
2024-01-09 03:00:00,2024-01-08 18:45:00,2024-01-08 19:00:00,2024-01-08,19,140.33176,105.77853,104.87378,28.35976,-3.36409,-3.21498,114.54934,114.54934,114.54934,-2.57736,-5.40673,-6.46058
2024-01-09 03:15:00,2024-01-08 19:00:00,2024-01-08 19:15:00,2024-01-08,20,141.53345,115.69984,115.79636,19.16815,-2.18959,-1.93145,124.32972,124.32972,124.32972,-1.96441,-6.44028,-6.60191
2024-01-09 03:30:00,2024-01-08 19:15:00,2024-01-08 19:30:00,2024-01-08,20,186.8669,109.52706,109.15264,63.82008,-9.85385,-9.68842,125.54518,125.54518,125.54518,-2.49835,-6.16427,-6.70411
2024-01-09 03:45:00,2024-01-08 19:30:00,2024-01-08 19:45:00,2024-01-08,20,137.57571,110.00062,109.25267,22.59466,-2.62185,-2.41457,117.92928,117.92928,117.92928,-2.94823,-5.30682,-6.26204
2024-01-09 04:00:00,2024-01-08 19:45:00,2024-01-08 20:00:00,2024-01-08,20,126.04855,123.85976,122.87359,0.28124,-0.1192,0.28124,129.59023,129.59023,129.59023,-3.82291,-5.61126,-6.99787
2024-01-09 04:15:00,2024-01-08 20:00:00,2024-01-08 20:15:00,2024-01-08,21,155.30748,105.99412,104.2037,38.03722,-7.70439,-9.18424,119.45631,119.45631,119.45631,-2.18605,-5.75779,-6.06838
2024-01-09 04:30:00,2024-01-08 20:15:00,2024-01-08 20:30:00,2024-01-08,21,109.05027,101.5541,100.19976,2.56734,-2.63103,-3.31019,108.90052,108.90052,108.90052,-2.41759,-4.71539,-5.39058
2024-01-09 04:45:00,2024-01-08 20:30:00,2024-01-08 20:45:00,2024-01-08,21,100.72337,100.68385,99.03476,0.17811,-0.04903,0.17811,104.23518,104.23518,104.23518,-3.68993,-3.5023,-5.37854
2024-01-09 05:00:00,2024-01-08 20:45:00,2024-01-08 21:00:00,2024-01-08,21,94.84272,96.9018,94.34529,0.14192,-0.05733,0.14192,99.48608,99.48608,99.48608,-4.78528,-2.52695,-5.28271
2024-01-09 05:15:00,2024-01-08 21:00:00,2024-01-08 21:15:00,2024-01-08,22,105.81774,99.19862,97.55027,2.32329,-2.5907,-3.60359,105.90919,105.90919,105.90919,-2.41473,-4.11987,-4.75532
2024-01-09 05:30:00,2024-01-08 21:15:00,2024-01-08 21:30:00,2024-01-08,22,104.68738,98.57788,96.76431,2.27174,-2.54574,-3.53999,105.04168,105.04168,105.04168,-2.62604,-3.91805,-4.73738
2024-01-09 05:45:00,2024-01-08 21:30:00,2024-01-08 21:45:00,2024-01-08,22,93.22007,91.88584,90.76947,0.55904,-0.20302,-0.20369,95.3597,95.3597,95.3597,-2.69868,-3.27084,-4.38655
2024-01-09 06:00:00,2024-01-08 21:45:00,2024-01-08 22:00:00,2024-01-08,22,87.73002,88.07245,86.71235,0.11044,-0.01962,0.11044,90.8634,90.8634,90.8634,-3.24382,-2.77133,-4.26149
2024-01-09 06:15:00,2024-01-08 22:00:00,2024-01-08 22:15:00,2024-01-08,23,98.24448,97.22436,96.06294,0.40686,0.14072,0.40686,100.53188,100.53188,100.53188,-2.69425,-3.44824,-4.8758
2024-01-09 06:30:00,2024-01-08 22:15:00,2024-01-08 22:30:00,2024-01-08,23,88.5563,87.35415,86.57932,0.48611,0.3221,0.48611,90.27285,90.27285,90.27285,-2.20266,-3.2408,-4.17963
2024-01-09 06:45:00,2024-01-08 22:30:00,2024-01-08 22:45:00,2024-01-08,23,79.84017,79.93606,78.58156,0.25148,0.15817,0.25148,82.26221,82.26221,82.26221,-2.67352,-2.48432,-3.93213
2024-01-09 07:00:00,2024-01-08 22:45:00,2024-01-08 23:00:00,2024-01-08,23,75.15333,75.60049,74.14541,0.32692,0.27787,0.32692,77.53229,77.53229,77.53229,-2.70588,-2.20967,-3.7138
2024-01-09 07:15:00,2024-01-08 23:00:00,2024-01-08 23:15:00,2024-01-08,24,75.22949,75.71552,74.25405,0.50005,0.45191,0.50005,77.41577,77.41577,77.41577,-2.68633,-2.15216,-3.66177
2024-01-09 07:30:00,2024-01-08 23:15:00,2024-01-08 23:30:00,2024-01-08,24,80.962,82.36101,80.34125,0.51548,0.39616,0.51548,83.88584,83.88584,83.88584,-3.43932,-1.92099,-4.06007
2024-01-09 07:45:00,2024-01-08 23:30:00,2024-01-08 23:45:00,2024-01-08,24,74.23852,75.52534,73.60841,0.47689,0.41896,0.47689,76.84304,76.84304,76.84304,-3.08141,-1.73665,-3.71152
2024-01-09 08:00:00,2024-01-08 23:45:00,2024-01-09 00:00:00,2024-01-08,24,70.35467,71.42119,69.49657,0.46259,0.43102,0.46259,72.72093,72.72093,72.72093,-2.82884,-1.73076,-3.68695
2024-01-09 08:15:00,2024-01-09 00:00:00,2024-01-09 00:15:00,2024-01-09,1,61.62326,62.45853,60.78799,0.5411,0.5411,0.5411,63.2779,63.2779,63.2779,-2.19574,-1.36047,-3.03101
2024-01-09 08:30:00,2024-01-09 00:15:00,2024-01-09 00:30:00,2024-01-09,1,62.19353,62.83921,61.31839,0.53809,0.53221,0.53809,63.8784,63.8784,63.8784,-2.22297,-1.57141,-3.0981
2024-01-09 08:45:00,2024-01-09 00:30:00,2024-01-09 00:45:00,2024-01-09,1,61.40082,62.26023,60.71203,0.51535,0.51535,0.51535,63.19198,63.19198,63.19198,-2.30651,-1.4471,-2.9953
2024-01-09 09:00:00,2024-01-09 00:45:00,2024-01-09 01:00:00,2024-01-09,1,59.12232,59.12232,59.12232,0.55352,0.55352,0.55352,58.5688,58.5688,58.5688,0.0,0.0,0.0
2024-01-09 09:15:00,2024-01-09 01:00:00,2024-01-09 01:15:00,2024-01-09,2,64.42607,64.3766,64.42607,0.57487,0.5254,0.57487,63.8512,63.8512,63.8512,0.0,0.0,0.0
2024-01-09 09:30:00,2024-01-09 01:15:00,2024-01-09 01:30:00,2024-01-09,2,62.741,63.1552,61.83971,0.49413,0.48344,0.49413,64.37777,64.37777,64.37777,-2.1309,-1.70601,-3.03219
2024-01-09 09:45:00,2024-01-09 01:30:00,2024-01-09 01:45:00,2024-01-09,2,62.74431,63.17749,61.82327,0.46739,0.45615,0.46739,64.40885,64.40885,64.40885,-2.13193,-1.68751,-3.05298
2024-01-09 10:00:00,2024-01-09 01:45:00,2024-01-09 02:00:00,2024-01-09,2,64.53415,64.48253,64.53415,0.53415,0.48253,0.53415,64.0,64.0,64.0,0.0,0.0,0.0
2024-01-09 10:15:00,2024-01-09 02:00:00,2024-01-09 02:15:00,2024-01-09,3,61.48946,61.81721,60.56296,0.46632,0.46632,0.46632,63.02742,63.02742,63.02742,-2.00427,-1.67653,-2.93078
2024-01-09 10:30:00,2024-01-09 02:15:00,2024-01-09 02:30:00,2024-01-09,3,62.40199,62.37425,62.40199,0.50199,0.47425,0.50199,61.9,61.9,61.9,0.0,0.0,0.0
