CAISO 15-Minute Real-Time Locational Marginal Prices ($/megawatt) for Zones
15-minute real-time locational marginal prices for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP,NP-15 (Congestion),SP-15 (Congestion),ZP-26 (Congestion),NP-15 (Energy),SP-15 (Energy),ZP-26 (Energy),NP-15 (Loss),SP-15 (Loss),ZP-26 (Loss)
2024-07-04 16:30:00,2024-07-04 09:15:00,2024-07-04 09:30:00,2024-07-04,10,10.57579,10.90748,10.8323,-0.77933,0.0,0.0,11.39043,11.39043,11.39043,-0.03531,-0.48295,-0.55813
2024-07-04 16:45:00,2024-07-04 09:30:00,2024-07-04 09:45:00,2024-07-04,10,10.64395,10.9265,10.86249,-0.77978,0.0,0.0,11.43059,11.43059,11.43059,-0.00686,-0.50409,-0.5681
2024-07-04 17:00:00,2024-07-04 09:45:00,2024-07-04 10:00:00,2024-07-04,10,10.80173,10.90262,10.83537,-0.57165,0.0,0.0,11.39845,11.39845,11.39845,-0.02508,-0.49583,-0.56308
2024-07-04 17:15:00,2024-07-04 10:00:00,2024-07-04 10:15:00,2024-07-04,11,11.90227,11.59075,11.58221,-0.33485,0.0,0.0,12.19565,12.19565,12.19565,0.04147,-0.6049,-0.61344
2024-07-04 17:30:00,2024-07-04 10:15:00,2024-07-04 10:30:00,2024-07-04,11,13.50732,13.0421,13.05449,-0.33977,0.0,0.0,13.7604,13.7604,13.7604,0.08669,-0.71829,-0.70591
2024-07-04 17:45:00,2024-07-04 10:30:00,2024-07-04 10:45:00,2024-07-04,11,14.17327,13.57382,13.6198,-0.34168,0.0,0.0,14.36839,14.36839,14.36839,0.14656,-0.79457,-0.74859
2024-07-04 18:00:00,2024-07-04 10:45:00,2024-07-04 11:00:00,2024-07-04,11,14.48773,13.74652,13.83416,-0.34261,0.0,0.0,14.60686,14.60686,14.60686,0.22348,-0.86034,-0.7727
2024-07-04 18:15:00,2024-07-04 11:00:00,2024-07-04 11:15:00,2024-07-04,12,18.25216,16.88692,17.10995,-0.3229,0.0,0.0,18.13263,18.13263,18.13263,0.44244,-1.24571,-1.02268
2024-07-04 18:30:00,2024-07-04 11:15:00,2024-07-04 11:30:00,2024-07-04,12,19.85994,18.1505,18.49555,-0.32755,0.0,0.0,19.60521,19.60521,19.60521,0.58227,-1.45471,-1.10965
2024-07-04 18:45:00,2024-07-04 11:30:00,2024-07-04 11:45:00,2024-07-04,12,20.30207,18.42989,18.80734,-0.32548,0.00309,0.00309,19.97052,19.97052,19.97052,0.65703,-1.54372,-1.16628
2024-07-04 19:00:00,2024-07-04 11:45:00,2024-07-04 12:00:00,2024-07-04,12,22.19991,20.20028,20.64346,-0.32599,0.01036,0.01036,21.83166,21.83166,21.83166,0.69425,-1.64174,-1.19856
2024-07-04 19:15:00,2024-07-04 12:00:00,2024-07-04 12:15:00,2024-07-04,13,22.52767,20.89124,21.17798,-0.31547,0.01273,0.01273,22.40183,22.40183,22.40183,0.44132,-1.52332,-1.23658
2024-07-04 19:30:00,2024-07-04 12:15:00,2024-07-04 12:30:00,2024-07-04,13,25.30288,23.22888,23.66422,-0.3271,0.01578,0.01578,25.0195,25.0195,25.0195,0.61048,-1.80641,-1.37107
2024-07-04 19:45:00,2024-07-04 12:30:00,2024-07-04 12:45:00,2024-07-04,13,30.73446,19.37011,17.62629,5.085,-3.74165,-5.97301,25.00191,25.00191,25.00191,0.64755,-1.89014,-1.40261
2024-07-04 20:00:00,2024-07-04 12:45:00,2024-07-04 13:00:00,2024-07-04,13,32.15093,19.27075,17.35465,6.00872,-4.42424,-6.79551,25.57196,25.57196,25.57196,0.57025,-1.87698,-1.4218
2024-07-04 20:15:00,2024-07-04 13:00:00,2024-07-04 13:15:00,2024-07-04,14,30.62395,19.59591,18.20948,5.03756,-3.58244,-5.38482,25.05767,25.05767,25.05767,0.52872,-1.87933,-1.46337
2024-07-04 20:30:00,2024-07-04 13:15:00,2024-07-04 13:30:00,2024-07-04,14,30.69171,19.10776,17.59807,5.15225,-3.96602,-5.91583,25.00681,25.00681,25.00681,0.53265,-1.93303,-1.49291
2024-07-04 20:45:00,2024-07-04 13:30:00,2024-07-04 13:45:00,2024-07-04,14,31.76035,18.9359,17.20849,5.83794,-4.42753,-6.60428,25.38675,25.38675,25.38675,0.53566,-2.02332,-1.57398
2024-07-04 21:00:00,2024-07-04 13:45:00,2024-07-04 14:00:00,2024-07-04,14,30.65202,21.87043,20.01501,4.98322,-3.79837,-5.65379,25.6688,25.6688,25.6688,0.0,0.0,0.0
2024-07-04 21:15:00,2024-07-04 14:00:00,2024-07-04 14:15:00,2024-07-04,15,25.52292,23.61961,24.12563,-0.54248,0.0,0.0,25.55681,25.55681,25.55681,0.50858,-1.93721,-1.43118
2024-07-04 21:30:00,2024-07-04 14:15:00,2024-07-04 14:30:00,2024-07-04,15,28.42579,24.4621,24.71909,0.4733,-0.69404,-1.03626,27.36148,27.36148,27.36148,0.59101,-2.20533,-1.60612
2024-07-04 21:45:00,2024-07-04 14:30:00,2024-07-04 14:45:00,2024-07-04,15,28.18727,23.86336,24.14702,-0.83856,-2.01038,-2.41774,28.32064,28.32064,28.32064,0.70518,-2.4469,-1.75588
2024-07-04 22:00:00,2024-07-04 14:45:00,2024-07-04 15:00:00,2024-07-04,15,27.57413,25.40724,26.02785,-1.64573,-1.05025,-1.01708,28.65536,28.65536,28.65536,0.56451,-2.19787,-1.61043
2024-07-04 22:15:00,2024-07-04 15:00:00,2024-07-04 15:15:00,2024-07-04,16,28.50142,26.00708,26.60264,-1.65937,-1.31327,-1.36636,29.61877,29.61877,29.61877,0.54202,-2.29842,-1.64977
2024-07-04 22:30:00,2024-07-04 15:15:00,2024-07-04 15:30:00,2024-07-04,16,29.38685,27.02577,27.80678,-1.85035,-1.13702,-1.09092,30.62171,30.62171,30.62171,0.6155,-2.45892,-1.724
2024-07-04 22:45:00,2024-07-04 15:30:00,2024-07-04 15:45:00,2024-07-04,16,30.92327,28.79346,29.48994,-1.87516,-1.23226,-1.18188,32.46726,32.46726,32.46726,0.33117,-2.44154,-1.79544
2024-07-04 23:00:00,2024-07-04 15:45:00,2024-07-04 16:00:00,2024-07-04,16,30.93123,28.88335,29.36445,-2.01615,-1.43478,-1.45729,32.70211,32.70211,32.70211,0.24527,-2.38398,-1.88037
2024-07-04 23:15:00,2024-07-04 16:00:00,2024-07-04 16:15:00,2024-07-04,17,27.0219,25.03626,25.0827,-0.42281,-0.50306,-0.7167,27.37627,27.37627,27.37627,0.06844,-1.83695,-1.57687
2024-07-04 23:30:00,2024-07-04 16:15:00,2024-07-04 16:30:00,2024-07-04,17,27.76298,25.23425,25.32341,-1.18664,-1.51529,-1.75441,28.797,28.797,28.797,0.15262,-2.04747,-1.71918
2024-07-04 23:45:00,2024-07-04 16:30:00,2024-07-04 16:45:00,2024-07-04,17,30.76326,28.99004,29.40451,-1.86104,-1.12944,-1.07884,32.48785,32.48785,32.48785,0.13645,-2.36836,-2.0045
2024-07-05 00:00:00,2024-07-04 16:45:00,2024-07-04 17:00:00,2024-07-04,17,31.2621,29.56183,29.92075,-2.00505,-1.23567,-1.22861,33.19412,33.19412,33.19412,0.07303,-2.39662,-2.04476
2024-07-05 00:15:00,2024-07-04 17:00:00,2024-07-04 17:15:00,2024-07-04,18,31.07814,28.26237,28.67004,-0.03052,-0.2323,-0.25052,30.86177,30.86177,30.86177,0.24689,-2.3671,-1.94121
2024-07-05 00:30:00,2024-07-04 17:15:00,2024-07-04 17:30:00,2024-07-04,18,33.46069,29.92837,30.44939,0.58262,-0.01108,-0.014,32.54288,32.54288,32.54288,0.33519,-2.60343,-2.07949
2024-07-05 00:45:00,2024-07-04 17:30:00,2024-07-04 17:45:00,2024-07-04,18,35.16931,29.24429,29.68504,0.94861,-1.8482,-1.87465,33.85507,33.85507,33.85507,0.36563,-2.76257,-2.29537
2024-07-05 01:00:00,2024-07-04 17:45:00,2024-07-04 18:00:00,2024-07-04,18,47.59565,24.72427,19.74311,6.58565,-16.28573,-21.26689,41.01,41.01,41.01,0.0,0.0,0.0
2024-07-05 01:15:00,2024-07-04 18:00:00,2024-07-04 18:15:00,2024-07-04,19,38.73896,30.12651,30.86156,6.25232,0.49426,0.74769,32.10776,32.10776,32.10776,0.37887,-2.47551,-1.99389
2024-07-05 01:30:00,2024-07-04 18:15:00,2024-07-04 18:30:00,2024-07-04,19,37.47752,30.84694,31.26326,3.88653,0.02607,0.02621,33.29466,33.29466,33.29466,0.29632,-2.47379,-2.05761
2024-07-05 01:45:00,2024-07-04 18:30:00,2024-07-04 18:45:00,2024-07-04,19,42.22139,34.31596,35.10855,7.2645,1.76724,2.39929,34.90104,34.90104,34.90104,0.05584,-2.35233,-2.19179
2024-07-05 02:00:00,2024-07-04 18:45:00,2024-07-04 19:00:00,2024-07-04,19,55.74069,46.02576,47.24618,9.38873,2.77938,3.76341,46.35196,46.35196,46.35196,0.0,-3.10558,-2.86919
2024-07-05 02:15:00,2024-07-04 19:00:00,2024-07-04 19:15:00,2024-07-04,20,49.06465,45.69755,37.0797,2.49525,1.43031,-7.2862,46.98285,46.98285,46.98285,-0.41345,-2.71561,-2.61694
2024-07-05 02:30:00,2024-07-04 19:15:00,2024-07-04 19:30:00,2024-07-04,20,52.77697,49.37142,44.3714,2.95546,1.67417,-3.44191,50.45727,50.45727,50.45727,-0.63576,-2.76001,-2.64396
2024-07-05 02:45:00,2024-07-04 19:30:00,2024-07-04 19:45:00,2024-07-04,20,52.38417,49.55646,44.36257,1.97087,1.17299,-4.14361,51.1291,51.1291,51.1291,-0.71581,-2.74563,-2.62292
2024-07-05 03:00:00,2024-07-04 19:45:00,2024-07-04 20:00:00,2024-07-04,20,54.18994,52.4485,52.56466,-0.24412,0.05551,0.05551,55.31354,55.31354,55.31354,-0.87949,-2.92055,-2.8044
2024-07-05 03:15:00,2024-07-04 20:00:00,2024-07-04 20:15:00,2024-07-04,21,45.94518,44.25293,44.4347,-0.01236,0.09454,0.09454,46.61008,46.61008,46.61008,-0.65254,-2.45169,-2.26991
2024-07-05 03:30:00,2024-07-04 20:15:00,2024-07-04 20:30:00,2024-07-04,21,45.24844,43.48922,43.77418,-0.18819,0.06107,0.06107,45.96058,45.96058,45.96058,-0.52395,-2.53243,-2.24747
2024-07-05 03:45:00,2024-07-04 20:30:00,2024-07-04 20:45:00,2024-07-04,21,40.81131,39.80475,39.87156,-0.17672,0.04865,0.04865,41.7606,41.7606,41.7606,-0.77257,-2.00451,-1.93769
2024-07-05 04:00:00,2024-07-04 20:45:00,2024-07-04 21:00:00,2024-07-04,21,32.72967,35.6976,35.78019,-4.10378,0.02798,0.02798,37.54301,37.54301,37.54301,-0.70956,-1.8734,-1.7908
2024-07-05 04:15:00,2024-07-04 21:00:00,2024-07-04 21:15:00,2024-07-04,22,33.43834,36.14299,36.15815,-3.67536,0.03748,0.03748,37.90207,37.90207,37.90207,-0.78836,-1.79656,-1.7814
2024-07-05 04:30:00,2024-07-04 21:15:00,2024-07-04 21:30:00,2024-07-04,22,32.25458,34.37894,33.76544,-2.62311,0.12739,-0.35731,35.77933,35.77933,35.77933,-0.90164,-1.52778,-1.65658
2024-07-05 04:45:00,2024-07-04 21:30:00,2024-07-04 21:45:00,2024-07-04,22,32.53637,33.01525,32.76517,-0.67575,0.01895,0.01895,34.25695,34.25695,34.25695,-1.04484,-1.26066,-1.51073
2024-07-05 05:00:00,2024-07-04 21:45:00,2024-07-04 22:00:00,2024-07-04,22,29.63867,32.07187,31.78917,-2.54903,0.0039,0.0039,33.25863,33.25863,33.25863,-1.07093,-1.19066,-1.47336
2024-07-05 05:15:00,2024-07-04 22:00:00,2024-07-04 22:15:00,2024-07-04,23,32.44887,32.48264,32.59494,-0.90545,0.03007,0.03007,34.02807,34.02807,34.02807,-0.67376,-1.5755,-1.46321
2024-07-05 05:30:00,2024-07-04 22:15:00,2024-07-04 22:30:00,2024-07-04,23,31.69657,31.86113,32.02449,-0.9369,0.04116,0.04116,33.34028,33.34028,33.34028,-0.70681,-1.52032,-1.35695
2024-07-05 05:45:00,2024-07-04 22:30:00,2024-07-04 22:45:00,2024-07-04,23,30.49493,31.51514,31.58082,-1.49794,0.02801,0.02801,32.84014,32.84014,32.84014,-0.84728,-1.35301,-1.28733
2024-07-05 06:00:00,2024-07-04 22:45:00,2024-07-04 23:00:00,2024-07-04,23,30.34785,30.38135,30.43492,-0.157,0.012,0.012,31.51002,31.51002,31.51002,-1.00517,-1.14066,-1.0871
2024-07-05 06:15:00,2024-07-04 23:00:00,2024-07-04 23:15:00,2024-07-04,24,31.77729,31.89167,31.83227,-0.15642,0.02065,0.02065,32.99618,32.99618,32.99618,-1.06248,-1.12517,-1.18456
2024-07-05 06:30:00,2024-07-04 23:15:00,2024-07-04 23:30:00,2024-07-04,24,31.66652,31.79994,31.71443,-0.15589,0.02028,0.02028,32.88798,32.88798,32.88798,-1.06557,-1.10832,-1.19383
2024-07-05 06:45:00,2024-07-04 23:30:00,2024-07-04 23:45:00,2024-07-04,24,31.27331,31.57114,31.4213,-0.16242,0.01164,0.01164,32.57251,32.57251,32.57251,-1.13678,-1.013,-1.16284
2024-07-05 07:00:00,2024-07-04 23:45:00,2024-07-05 00:00:00,2024-07-04,24,30.76758,31.16331,31.09586,-0.14849,0.02239,0.02239,32.12059,32.12059,32.12059,-1.20452,-0.97968,-1.04713
2024-07-05 07:15:00,2024-07-05 00:00:00,2024-07-05 00:15:00,2024-07-05,1,36.79881,37.0687,36.81631,-0.17589,0.02899,0.02899,38.24046,38.24046,38.24046,-1.26576,-1.20075,-1.45314
2024-07-05 07:30:00,2024-07-05 00:15:00,2024-07-05 00:30:00,2024-07-05,1,36.18768,36.1802,36.0455,0.03287,0.03287,0.03287,37.41572,37.41572,37.41572,-1.26091,-1.26839,-1.40309
2024-07-05 07:45:00,2024-07-05 00:30:00,2024-07-05 00:45:00,2024-07-05,1,35.16322,35.31263,35.12678,0.01935,0.01935,0.01935,36.44118,36.44118,36.44118,-1.29731,-1.1479,-1.33375
2024-07-05 08:00:00,2024-07-05 00:45:00,2024-07-05 01:00:00,2024-07-05,1,31.31977,31.6488,31.43705,0.00903,0.00903,0.00903,32.57802,32.57802,32.57802,-1.26728,-0.93825,-1.15
2024-07-05 08:15:00,2024-07-05 01:00:00,2024-07-05 01:15:00,2024-07-05,2,33.51342,33.97351,33.65981,0.03127,0.03127,0.03127,34.85545,34.85545,34.85545,-1.3733,-0.91321,-1.22691
2024-07-05 08:30:00,2024-07-05 01:15:00,2024-07-05 01:30:00,2024-07-05,2,32.00122,32.397,32.14091,0.01935,0.01935,0.01935,33.25902,33.25902,33.25902,-1.27715,-0.88136,-1.13746
2024-07-05 08:45:00,2024-07-05 01:30:00,2024-07-05 01:45:00,2024-07-05,2,30.95527,31.13157,31.13157,0.01202,0.01202,0.01202,32.05557,32.05557,32.05557,-1.11233,-0.93602,-0.93602
2024-07-05 09:00:00,2024-07-05 01:45:00,2024-07-05 02:00:00,2024-07-05,2,30.58593,30.17333,30.4037,0.45274,-0.27916,0.07643,31.30395,31.30395,31.30395,-1.17077,-0.85147,-0.97668
2024-07-05 09:15:00,2024-07-05 02:00:00,2024-07-05 02:15:00,2024-07-05,3,31.1171,31.27138,31.17817,0.00602,0.00602,0.00602,32.14286,32.14286,32.14286,-1.03179,-0.8775,-0.97071
2024-07-05 09:30:00,2024-07-05 02:15:00,2024-07-05 02:30:00,2024-07-05,3,30.9944,31.25741,31.14835,0.00474,0.00474,0.00474,32.07375,32.07375,32.07375,-1.08409,-0.82109,-0.93014
2024-07-05 09:45:00,2024-07-05 02:30:00,2024-07-05 02:45:00,2024-07-05,3,30.69451,30.84033,30.83399,0.00459,0.00459,0.00459,31.69792,31.69792,31.69792,-1.00799,-0.86218,-0.86852
2024-07-05 10:00:00,2024-07-05 02:45:00,2024-07-05 03:00:00,2024-07-05,3,29.06316,29.35834,29.30111,0.00027,0.00027,0.00027,30.12011,30.12011,30.12011,-1.05722,-0.76204,-0.81927
2024-07-05 10:15:00,2024-07-05 03:00:00,2024-07-05 03:15:00,2024-07-05,4,29.63833,29.7944,29.78216,0.00285,0.00285,0.00285,30.60251,30.60251,30.60251,-0.96704,-0.81097,-0.82321
2024-07-05 10:30:00,2024-07-05 03:15:00,2024-07-05 03:30:00,2024-07-05,4,29.34661,29.52194,29.49775,0.08143,0.08143,0.08143,30.22949,30.22949,30.22949,-0.96432,-0.78899,-0.81317
2024-07-05 10:45:00,2024-07-05 03:30:00,2024-07-05 03:45:00,2024-07-05,4,27.03389,27.36156,27.26914,0.00484,0.00484,0.00484,28.00647,28.00647,28.00647,-0.97743,-0.64975,-0.74217
2024-07-05 11:00:00,2024-07-05 03:45:00,2024-07-05 04:00:00,2024-07-05,4,24.22365,24.77637,24.57951,0.00226,0.00226,0.00226,25.2385,25.2385,25.2385,-1.01711,-0.46439,-0.66125
2024-07-05 11:15:00,2024-07-05 04:00:00,2024-07-05 04:15:00,2024-07-05,5,29.66994,29.989,29.89697,0.01851,0.01851,0.01851,30.67918,30.67918,30.67918,-1.02775,-0.70869,-0.80073
2024-07-05 11:30:00,2024-07-05 04:15:00,2024-07-05 04:30:00,2024-07-05,5,29.69744,29.97972,29.88153,0.02141,0.02141,0.02141,30.68241,30.68241,30.68241,-1.00638,-0.7241,-0.82229
2024-07-05 11:45:00,2024-07-05 04:30:00,2024-07-05 04:45:00,2024-07-05,5,28.82722,29.0713,28.98796,0.02317,0.02317,0.02317,29.76548,29.76548,29.76548,-0.96143,-0.71735,-0.80069
2024-07-05 12:00:00,2024-07-05 04:45:00,2024-07-05 05:00:00,2024-07-05,5,24.72313,24.99924,24.90209,0.02435,0.02435,0.02435,25.56545,25.56545,25.56545,-0.86667,-0.59056,-0.68771
2024-07-05 12:15:00,2024-07-05 05:00:00,2024-07-05 05:15:00,2024-07-05,6,24.67476,24.99598,24.94472,-0.11579,0.0209,0.0209,25.62861,25.62861,25.62861,-0.83806,-0.65353,-0.70479
2024-07-05 12:30:00,2024-07-05 05:15:00,2024-07-05 05:30:00,2024-07-05,6,25.0534,25.33793,25.30672,-0.12696,0.01191,0.01191,26.01276,26.01276,26.01276,-0.83241,-0.68674,-0.71795
2024-07-05 12:45:00,2024-07-05 05:30:00,2024-07-05 05:45:00,2024-07-05,6,25.03999,25.23594,25.24113,-0.11789,0.02099,0.02099,25.93597,25.93597,25.93597,-0.77808,-0.72102,-0.71583
2024-07-05 13:00:00,2024-07-05 05:45:00,2024-07-05 06:00:00,2024-07-05,6,24.07159,24.53923,24.41877,-0.11507,0.01881,0.01881,25.0951,25.0951,25.0951,-0.90844,-0.57468,-0.69513
2024-07-05 13:15:00,2024-07-05 06:00:00,2024-07-05 06:15:00,2024-07-05,7,30.35601,31.13779,30.85926,0.00275,0.00275,0.00275,31.65096,31.65096,31.65096,-1.29769,-0.51591,-0.79444
2024-07-05 13:30:00,2024-07-05 06:15:00,2024-07-05 06:30:00,2024-07-05,7,26.60215,27.10011,26.90923,0.0,0.0,0.0,27.66447,27.66447,27.66447,-1.06232,-0.56436,-0.75524
2024-07-05 13:45:00,2024-07-05 06:30:00,2024-07-05 06:45:00,2024-07-05,7,13.96031,14.26836,14.1129,0.15154,0.15154,0.15154,14.39464,14.39464,14.39464,-0.58586,-0.27782,-0.43328
2024-07-05 14:00:00,2024-07-05 06:45:00,2024-07-05 07:00:00,2024-07-05,7,11.49813,11.70389,11.56512,0.0,0.0,0.0,11.96227,11.96227,11.96227,-0.46414,-0.25839,-0.39715
2024-07-05 14:15:00,2024-07-05 07:00:00,2024-07-05 07:15:00,2024-07-05,8,16.44162,17.5636,17.46637,-1.13424,0.15699,0.15699,18.00621,18.00621,18.00621,-0.43035,-0.59961,-0.69684
2024-07-05 14:30:00,2024-07-05 07:15:00,2024-07-05 07:30:00,2024-07-05,8,11.21109,12.17839,12.10759,-1.1696,0.0,0.0,12.64368,12.64368,12.64368,-0.26299,-0.46529,-0.53609
2024-07-05 14:45:00,2024-07-05 07:30:00,2024-07-05 07:45:00,2024-07-05,8,9.3436,10.33055,10.29609,-1.24214,0.0,0.0,10.76772,10.76772,10.76772,-0.18197,-0.43717,-0.47163
2024-07-05 15:00:00,2024-07-05 07:45:00,2024-07-05 08:00:00,2024-07-05,8,7.72784,8.65779,8.63878,-1.2024,0.0,0.0,9.05153,9.05153,9.05153,-0.12129,-0.39374,-0.41275
2024-07-05 15:15:00,2024-07-05 08:00:00,2024-07-05 08:15:00,2024-07-05,9,9.48183,11.41646,11.41047,-2.39014,0.0,0.0,11.98705,11.98705,11.98705,-0.11508,-0.57058,-0.57658
2024-07-05 15:30:00,2024-07-05 08:15:00,2024-07-05 08:30:00,2024-07-05,9,9.81444,11.52053,11.50238,-2.17321,0.0,0.0,12.1014,12.1014,12.1014,-0.11375,-0.58087,-0.59902
2024-07-05 15:45:00,2024-07-05 08:30:00,2024-07-05 08:45:00,2024-07-05,9,8.54034,10.26941,10.11393,-2.16308,0.0,-0.12741,10.79627,10.79627,10.79627,-0.09285,-0.52686,-0.55493
2024-07-05 16:00:00,2024-07-05 08:45:00,2024-07-05 09:00:00,2024-07-05,9,8.28244,9.85631,9.67952,-1.79523,0.14013,0.01526,10.18254,10.18254,10.18254,-0.10488,-0.46636,-0.51829
2024-07-05 16:15:00,2024-07-05 09:00:00,2024-07-05 09:15:00,2024-07-05,10,7.98502,9.70929,9.46555,-1.94903,0.0,-0.12731,10.12439,10.12439,10.12439,-0.19034,-0.4151,-0.53153
2024-07-05 16:30:00,2024-07-05 09:15:00,2024-07-05 09:30:00,2024-07-05,10,8.05484,9.77796,8.77218,-1.90136,0.04801,-0.83501,10.14593,10.14593,10.14593,-0.18973,-0.41598,-0.53875
2024-07-05 16:45:00,2024-07-05 09:30:00,2024-07-05 09:45:00,2024-07-05,10,8.33252,10.05431,8.7776,-1.96308,0.0,-1.14768,10.49073,10.49073,10.49073,-0.19513,-0.43641,-0.56545
2024-07-05 17:00:00,2024-07-05 09:45:00,2024-07-05 10:00:00,2024-07-05,10,8.75626,10.47283,9.16163,-1.94675,0.0,-1.15956,10.9092,10.9092,10.9092,-0.20618,-0.43637,-0.58801
2024-07-05 17:15:00,2024-07-05 10:00:00,2024-07-05 10:15:00,2024-07-05,11,9.40973,10.97246,9.8939,-1.98931,0.0,-0.99671,11.52933,11.52933,11.52933,-0.13028,-0.55687,-0.63872
2024-07-05 17:30:00,2024-07-05 10:15:00,2024-07-05 10:30:00,2024-07-05,11,10.36294,11.88105,10.7995,-2.00675,0.0,-1.00407,12.49716,12.49716,12.49716,-0.12747,-0.61611,-0.69359
2024-07-05 17:45:00,2024-07-05 10:30:00,2024-07-05 10:45:00,2024-07-05,11,12.13932,13.60261,12.49581,-2.03902,0.0,-1.01801,14.32155,14.32155,14.32155,-0.14322,-0.71894,-0.80774
2024-07-05 18:00:00,2024-07-05 10:45:00,2024-07-05 11:00:00,2024-07-05,11,15.1569,16.56606,15.51247,-1.40436,0.0048,-1.04879,16.56126,16.56126,16.56126,0.0,0.0,0.0
2024-07-05 18:15:00,2024-07-05 11:00:00,2024-07-05 11:15:00,2024-07-05,12,13.24031,14.0028,13.20669,-1.3203,0.0,-0.73709,14.75688,14.75688,14.75688,-0.19627,-0.75408,-0.8131
2024-07-05 18:30:00,2024-07-05 11:15:00,2024-07-05 11:30:00,2024-07-05,12,16.12879,16.6892,15.95947,-1.37143,0.00097,-0.74818,17.65203,17.65203,17.65203,-0.15181,-0.9638,-0.94438
2024-07-05 18:45:00,2024-07-05 11:30:00,2024-07-05 11:45:00,2024-07-05,12,20.98167,21.21968,20.57365,-1.44272,0.01606,-0.75385,22.5235,22.5235,22.5235,-0.0991,-1.31988,-1.196
2024-07-05 19:00:00,2024-07-05 11:45:00,2024-07-05 12:00:00,2024-07-05,12,23.71977,23.58739,22.98978,-1.40517,0.02412,-0.75677,25.10737,25.10737,25.10737,0.01758,-1.5441,-1.36082
2024-07-05 19:15:00,2024-07-05 12:00:00,2024-07-05 12:15:00,2024-07-05,13,16.21047,16.80615,16.16271,-1.64932,0.00031,-0.76681,17.92432,17.92432,17.92432,-0.06453,-1.11848,-0.9948
2024-07-05 19:30:00,2024-07-05 12:15:00,2024-07-05 12:30:00,2024-07-05,13,16.83441,17.31411,16.7242,-1.72562,7e-05,-0.76969,18.54148,18.54148,18.54148,0.01854,-1.22745,-1.04759
2024-07-05 19:45:00,2024-07-05 12:30:00,2024-07-05 12:45:00,2024-07-05,13,21.21968,21.10805,20.71393,-1.74067,0.0104,-0.77767,22.77135,22.77135,22.77135,0.189,-1.67369,-1.27975
2024-07-05 20:00:00,2024-07-05 12:45:00,2024-07-05 13:00:00,2024-07-05,13,26.02473,24.88631,23.29893,-0.02441,-1.16283,-2.75021,26.04914,26.04914,26.04914,0.0,0.0,0.0
2024-07-05 20:15:00,2024-07-05 13:00:00,2024-07-05 13:15:00,2024-07-05,14,23.03325,24.00255,22.44198,-1.19555,-0.22625,-1.78682,24.2288,24.2288,24.2288,0.0,0.0,0.0
2024-07-05 20:30:00,2024-07-05 13:15:00,2024-07-05 13:30:00,2024-07-05,14,26.7105,24.94833,23.28187,0.5017,-1.26047,-2.92693,26.2088,26.2088,26.2088,0.0,0.0,0.0
2024-07-05 20:45:00,2024-07-05 13:30:00,2024-07-05 13:45:00,2024-07-05,14,26.44025,25.65053,21.67811,-0.19855,-0.98827,-4.96069,26.6388,26.6388,26.6388,0.0,0.0,0.0
2024-07-05 21:00:00,2024-07-05 13:45:00,2024-07-05 14:00:00,2024-07-05,14,25.98993,25.239,24.6578,-2.21395,-0.95879,-1.92653,28.21517,28.21517,28.21517,-0.01129,-2.01738,-1.63084
2024-07-05 21:15:00,2024-07-05 14:00:00,2024-07-05 14:15:00,2024-07-05,15,24.4893,24.6747,24.18377,-2.67707,-0.93326,-1.70179,27.4852,27.4852,27.4852,-0.31883,-1.87724,-1.59964
2024-07-05 21:30:00,2024-07-05 14:15:00,2024-07-05 14:30:00,2024-07-05,15,27.52662,27.59465,27.11264,-2.91707,-1.12366,-1.89836,30.81033,30.81033,30.81033,-0.36664,-2.09202,-1.79932
2024-07-05 21:45:00,2024-07-05 14:30:00,2024-07-05 14:45:00,2024-07-05,15,29.94089,29.91058,29.27162,-2.90358,-1.2708,-2.05002,33.3955,33.3955,33.3955,-0.55103,-2.21412,-2.07386
2024-07-05 22:00:00,2024-07-05 14:45:00,2024-07-05 15:00:00,2024-07-05,15,32.97945,33.14475,32.33867,-3.24468,-1.55693,-2.32225,37.04278,37.04278,37.04278,-0.81865,-2.3411,-2.38185
2024-07-05 22:15:00,2024-07-05 15:00:00,2024-07-05 15:15:00,2024-07-05,16,29.13678,31.0113,30.46831,-2.04322,-0.1687,-0.71169,31.18,31.18,31.18,0.0,0.0,0.0
2024-07-05 22:30:00,2024-07-05 15:15:00,2024-07-05 15:30:00,2024-07-05,16,33.32046,33.90695,31.63313,-1.29954,-0.71305,-2.98687,34.62,34.62,34.62,0.0,0.0,0.0
2024-07-05 22:45:00,2024-07-05 15:30:00,2024-07-05 15:45:00,2024-07-05,16,36.86027,37.50412,37.57853,-0.67973,-0.03588,0.03853,37.54,37.54,37.54,0.0,0.0,0.0
2024-07-05 23:00:00,2024-07-05 15:45:00,2024-07-05 16:00:00,2024-07-05,16,41.92929,38.26133,32.77061,1.92929,-1.73867,-7.22939,40.0,40.0,40.0,0.0,0.0,0.0
